Date,Close,Close_DWT
2025-10-27 00:00:00-04:00,685.239990234375,685.2549814886821
2025-10-28 00:00:00-04:00,687.0599975585938,687.5814950416694
2025-10-29 00:00:00-04:00,687.3900146484375,686.3721617711565
2025-10-30 00:00:00-04:00,679.8300170898438,682.2460457057535
2025-10-31 00:00:00-04:00,682.0599975585938,680.7413698390937
2025-11-03 00:00:00-05:00,683.3400268554688,681.2093366582034
2025-11-04 00:00:00-05:00,675.239990234375,678.6477727784142
2025-11-05 00:00:00-05:00,677.5800170898438,673.7550189245057
2025-11-06 00:00:00-05:00,670.3099975585938,672.3265178663137
2025-11-07 00:00:00-05:00,670.969970703125,673.9229577831862
2025-11-10 00:00:00-05:00,681.4400024414062,677.3344071926305
2025-11-11 00:00:00-05:00,683.0,683.8448819544179
2025-11-12 00:00:00-05:00,683.3800048828125,683.1613113735611
2025-11-13 00:00:00-05:00,672.0399780273438,674.596651941477
2025-11-14 00:00:00-05:00,671.9299926757812,669.6240346109761
2025-11-17 00:00:00-05:00,665.6699829101562,666.2019973424115
2025-11-18 00:00:00-05:00,660.0800170898438,661.4624851474975
2025-11-19 00:00:00-05:00,662.6300048828125,657.1352821542057
2025-11-20 00:00:00-05:00,652.530029296875,657.2111930850801
2025-11-21 00:00:00-05:00,659.030029296875,662.188478195361
2025-11-24 00:00:00-05:00,668.6799926757812,664.540107906798
